population_group,measure,location,sex,age,metric,year,val,upper,lower
All Population,Life table,Palau,Male,35-39 years,Probability of death,2023,0.017387611546986984,0.020113035066595116,0.014933216262093787
All Population,Life table,Palau,Female,35-39 years,Probability of death,2023,0.013116965236226947,0.015250865648285516,0.011244982677314379
All Population,Life table,Palau,Male,40-44 years,Probability of death,2023,0.0252260208905754,0.02939293198025055,0.021790268590064762
All Population,Life table,Palau,Female,40-44 years,Probability of death,2023,0.01851795182720236,0.02165359988548988,0.01584268913386116
All Population,Life table,Palau,Male,45-49 years,Probability of death,2023,0.032471547662131645,0.03755829034234534,0.027720671501688478
All Population,Life table,Palau,Female,45-49 years,Probability of death,2023,0.028066855263839625,0.03252992399541962,0.023999443921395962
All Population,Life table,Palau,Male,50-54 years,Probability of death,2023,0.04768001607867447,0.054921488443548695,0.04086672983678278
All Population,Life table,Palau,Female,50-54 years,Probability of death,2023,0.04303428634308905,0.049640278970600756,0.03723911390642835
All Population,Life table,Palau,Male,55-59 years,Probability of death,2023,0.07099999164749544,0.08221527669972097,0.06113053977571535
All Population,Life table,Palau,Female,55-59 years,Probability of death,2023,0.061608100907993256,0.07131235622620961,0.05306222420662701
All Population,Life table,Palau,Male,60-64 years,Probability of death,2023,0.1025396022047146,0.1184032450235697,0.08804218958614057
All Population,Life table,Palau,Female,60-64 years,Probability of death,2023,0.09237583520870214,0.10648851972899277,0.0800545173948844
All Population,Life table,Palau,Male,65-69 years,Probability of death,2023,0.18207051130414756,0.20704696874169393,0.1564033218421617
All Population,Life table,Palau,Female,65-69 years,Probability of death,2023,0.12926969368058294,0.14855761514898147,0.1120992910822477
All Population,Life table,Palau,Male,70-74 years,Probability of death,2023,0.2667202318908219,0.2999126459126615,0.2360146194209169
All Population,Life table,Palau,Female,70-74 years,Probability of death,2023,0.19643214223262848,0.22145596187068617,0.1709361671981703
All Population,Life table,Palau,Male,75-79 years,Probability of death,2023,0.36973460903592303,0.41471386523586873,0.32769740928681296
All Population,Life table,Palau,Female,75-79 years,Probability of death,2023,0.312647881690642,0.3542318752031768,0.2761001191003485
All Population,Life table,Palau,Male,80-84 years,Probability of death,2023,0.5192353536638771,0.572461350463774,0.46826824151724533
All Population,Life table,Palau,Female,80-84 years,Probability of death,2023,0.4960230631337632,0.5502923515426322,0.44601611863438
All Population,Life table,Palau,Male,85-89 years,Probability of death,2023,0.6927835013449195,0.7470108143135289,0.6377068685353553
All Population,Life table,Palau,Female,85-89 years,Probability of death,2023,0.7150238128312336,0.7674292222855602,0.6609733995820392
All Population,Life table,Palau,Male,90-94 years,Probability of death,2023,0.7992838039216864,0.8439362080470798,0.749655704614367
All Population,Life table,Palau,Female,90-94 years,Probability of death,2023,0.84599449437956,0.8884835495441699,0.7983497004757826
All Population,Life table,Palau,Male,95+ years,Probability of death,2023,1.0,1.0,1.0
All Population,Life table,Palau,Female,95+ years,Probability of death,2023,1.0,1.0,1.0
All Population,Life table,Belarus,Male,10-14 years,Probability of death,2023,0.0007510099976550114,0.000879072477514503,0.0006410604232947843
All Population,Life table,Belarus,Female,10-14 years,Probability of death,2023,0.0006009705995800057,0.0007152800369662288,0.0005015678905276738
All Population,Life table,Belarus,Male,15-19 years,Probability of death,2023,0.0020544091173027353,0.0023911900835771327,0.001750428349536215
All Population,Life table,Belarus,Female,15-19 years,Probability of death,2023,0.0009988545314526824,0.0011809501055060649,0.0008265880764187522
All Population,Life table,Belarus,Male,20-24 years,Probability of death,2023,0.0038522938061761537,0.004439828642677096,0.003308866042168646
All Population,Life table,Belarus,Female,20-24 years,Probability of death,2023,0.001194936101072239,0.001407541073323676,0.0010136705309663986
All Population,Life table,Belarus,Male,25-29 years,Probability of death,2023,0.006006972039920805,0.006888962396182136,0.005134344818982975
All Population,Life table,Belarus,Female,25-29 years,Probability of death,2023,0.0018712673979361996,0.002204509636602236,0.0015657934361444582
All Population,Life table,Belarus,Male,30-34 years,Probability of death,2023,0.010138046864740737,0.0116778061695861,0.008726440435031686
All Population,Life table,Belarus,Female,30-34 years,Probability of death,2023,0.0032937247113669337,0.00384173805994879,0.0027907721842486523
All Population,Life table,Senegal,Male,10-14 years,Probability of death,2023,0.007879268774763897,0.010046419091405284,0.005888524348872113
All Population,Life table,Senegal,Female,10-14 years,Probability of death,2023,0.004658471954726174,0.005959805670320073,0.003515815725058882
All Population,Life table,Senegal,Male,15-19 years,Probability of death,2023,0.0082304066061955,0.010424145949506849,0.006281427496567157
All Population,Life table,Senegal,Female,15-19 years,Probability of death,2023,0.006738609547052857,0.008630877922899152,0.0052660820821136345
All Population,Life table,Senegal,Male,20-24 years,Probability of death,2023,0.008132697580781716,0.010445898223552085,0.006304066411116374
All Population,Life table,Senegal,Female,20-24 years,Probability of death,2023,0.006557245920735124,0.008424634615281854,0.005048196552173911
All Population,Life table,Senegal,Male,25-29 years,Probability of death,2023,0.008163392454048587,0.010328594909989467,0.006227143694634566
All Population,Life table,Senegal,Female,25-29 years,Probability of death,2023,0.008134892059399837,0.010306980584499404,0.006381423246168141
All Population,Life table,Senegal,Male,30-34 years,Probability of death,2023,0.013167118358291666,0.016799824201219823,0.01003194776614287
All Population,Life table,Senegal,Female,30-34 years,Probability of death,2023,0.014448085955695968,0.01859293867334705,0.011162505202876963
All Population,Life table,Senegal,Male,35-39 years,Probability of death,2023,0.01543854974428797,0.0195647115647962,0.011914955631536873
All Population,Life table,Senegal,Female,35-39 years,Probability of death,2023,0.016610842772187318,0.021005364491464375,0.01270908990567448
All Population,Life table,Tunisia,Male,40-44 years,Probability of death,2023,0.009664219768746535,0.010772848258682115,0.008651422040994347
All Population,Life table,Tunisia,Female,40-44 years,Probability of death,2023,0.006230889518467465,0.00706200763916239,0.005461445245828029
All Population,Life table,Tunisia,Male,45-49 years,Probability of death,2023,0.015786698853482186,0.01751155241009382,0.014068998917864676
All Population,Life table,Tunisia,Female,45-49 years,Probability of death,2023,0.010091218671478833,0.011362099462393823,0.008871754506468947
All Population,Life table,Afghanistan,Male,10-14 years,Probability of death,2023,0.004850741693808842,0.006465413921609186,0.003561262652939018
All Population,Life table,Afghanistan,Female,10-14 years,Probability of death,2023,0.0023006586809309355,0.003019811073573927,0.0017562270105489803
All Population,Life table,Afghanistan,Male,15-19 years,Probability of death,2023,0.007156582742749068,0.009259648715278545,0.005383638487749878
All Population,Life table,Afghanistan,Female,15-19 years,Probability of death,2023,0.0033117624515429838,0.004466224363601839,0.002476281437982855
All Population,Life table,Afghanistan,Male,20-24 years,Probability of death,2023,0.009033969489560015,0.011886691284933032,0.006814249067980704
All Population,Life table,Afghanistan,Female,20-24 years,Probability of death,2023,0.00442602733858918,0.005953620327490316,0.0032398335486906404
All Population,Life table,Afghanistan,Male,25-29 years,Probability of death,2023,0.008698658350965,0.011469723162360935,0.006554395647032968
All Population,Life table,Afghanistan,Female,25-29 years,Probability of death,2023,0.0053763247458276445,0.007011798059943657,0.003977339860785955
All Population,Life table,Afghanistan,Male,30-34 years,Probability of death,2023,0.008319054053803177,0.010822853753212498,0.006331233922076423
All Population,Life table,Afghanistan,Female,30-34 years,Probability of death,2023,0.006757526103415718,0.009164325585830446,0.004914669961941446
All Population,Life table,Afghanistan,Male,35-39 years,Probability of death,2023,0.009277521155602007,0.012204607465135613,0.006979017205792102
All Population,Life table,Afghanistan,Female,35-39 years,Probability of death,2023,0.008765350465894583,0.011812499075409651,0.006229167278207726
All Population,Life table,Afghanistan,Male,40-44 years,Probability of death,2023,0.012914377306810177,0.01674414796031573,0.009677775388379254
All Population,Life table,Afghanistan,Female,40-44 years,Probability of death,2023,0.0130966516861629,0.01733239477961379,0.009661509719600767
All Population,Life table,Afghanistan,Male,45-49 years,Probability of death,2023,0.020487514596991933,0.02658958315464657,0.015206626726700345
All Population,Life table,Afghanistan,Female,45-49 years,Probability of death,2023,0.018801817593788656,0.02528831196461299,0.013480366849599166
All Population,Life table,Afghanistan,Male,50-54 years,Probability of death,2023,0.03532967711648351,0.046079855685116786,0.026274636947945903
All Population,Life table,Afghanistan,Female,50-54 years,Probability of death,2023,0.03323916170844594,0.04477044994893003,0.024020894247277325
All Population,Life table,Afghanistan,Male,55-59 years,Probability of death,2023,0.0553623564266419,0.07251600359175608,0.04077580456144707
All Population,Life table,Afghanistan,Female,55-59 years,Probability of death,2023,0.05511834958568826,0.07298817729382362,0.04059684410663578
All Population,Life table,Afghanistan,Male,60-64 years,Probability of death,2023,0.09106684328369119,0.11783584646477793,0.06968890710236936
All Population,Life table,Afghanistan,Female,60-64 years,Probability of death,2023,0.10177481731564471,0.1343425665603146,0.07559724583508023
All Population,Life table,Afghanistan,Male,65-69 years,Probability of death,2023,0.13163056113194624,0.16655148602640188,0.10012363638450517
All Population,Life table,Afghanistan,Female,65-69 years,Probability of death,2023,0.15062027666941402,0.19524181245757152,0.11343100154602413
All Population,Life table,Afghanistan,Male,70-74 years,Probability of death,2023,0.23211433088392464,0.2890134631609878,0.1819809039121798
All Population,Life table,Afghanistan,Female,70-74 years,Probability of death,2023,0.25232245663623704,0.3331097493407716,0.18785308783408436
All Population,Life table,Qatar,Male,10-14 years,Probability of death,2023,0.0009698537719908071,0.0013049384548814102,0.000722611064711598
All Population,Life table,Qatar,Female,10-14 years,Probability of death,2023,0.0005550391243687301,0.0007807921536308853,0.00038567227443566944
All Population,Life table,United Arab Emirates,Male,10-14 years,Probability of death,2023,0.0009312717213820051,0.001144357954448627,0.0007331256931391361
All Population,Life table,United Arab Emirates,Female,10-14 years,Probability of death,2023,0.0006164607770493575,0.0007874270470620504,0.00048130869612192373
All Population,Life table,United Arab Emirates,Male,15-19 years,Probability of death,2023,0.002567319692811378,0.0032080846702662895,0.002055482329395247
All Population,Life table,United Arab Emirates,Female,15-19 years,Probability of death,2023,0.0009082438042780055,0.0011460248627032598,0.0007130847560916365
All Population,Life table,United Arab Emirates,Male,20-24 years,Probability of death,2023,0.0032001344609282095,0.0039343853102086134,0.002594407550254463
All Population,Life table,United Arab Emirates,Female,20-24 years,Probability of death,2023,0.0013561447927820903,0.0017057719180245676,0.001046933781051282
